,Baden-Württemberg,Bayern,Berlin,Brandenburg,Bremen,Hamburg,Hessen,Mecklenburg-Vorpommern,Niedersachsen,Nordrhein-Westfalen,Rheinland-Pfalz,Saarland,Sachsen,Sachsen-Anhalt,Schleswig-Holstein,Thüringen,Total
2021-01-01 08:00:00,12649.0,28206.0,9084.0,3036.0,1691.0,2040.0,15674.0,11101.0,2705.0,19930.0,4247.0,2119.0,2653.0,10100.0,5581.0,810.0,131626.0
2021-01-01 09:00:00,12649.0,28206.0,9084.0,3036.0,1691.0,2040.0,15674.0,11101.0,2705.0,19930.0,4247.0,2119.0,2653.0,10100.0,5581.0,810.0,131626.0
2021-01-01 10:00:00,12649.0,28206.0,9084.0,3036.0,1691.0,2040.0,15674.0,11101.0,2705.0,19930.0,4247.0,2119.0,2653.0,10100.0,5581.0,810.0,131626.0
2021-01-01 11:00:00,12649.0,28206.0,9084.0,3036.0,1691.0,2040.0,15674.0,11101.0,2705.0,19930.0,4247.0,2119.0,2653.0,10100.0,5581.0,810.0,131626.0
2021-01-01 12:00:00,12649.0,28206.0,9084.0,3036.0,1691.0,2040.0,15674.0,11101.0,2705.0,19930.0,4247.0,2119.0,2653.0,10100.0,5581.0,810.0,131626.0
2021-01-01 13:00:00,12649.0,28206.0,9084.0,3036.0,1691.0,2040.0,15674.0,11101.0,2705.0,19930.0,4247.0,2119.0,2653.0,10100.0,5581.0,810.0,131626.0
2021-01-01 14:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 15:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 16:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 17:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 18:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 19:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 20:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 21:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 22:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-01 23:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 00:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 01:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 02:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 03:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 04:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 05:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 06:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 07:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 08:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 09:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 10:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 11:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 12:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 13:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 14:00:00,17086.0,37955.0,11114.0,3219.0,1741.0,2759.0,21373.0,11494.0,3566.0,24924.0,5112.0,2716.0,3290.0,11146.0,7270.0,810.0,165575.0
2021-01-02 15:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-02 16:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-02 17:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-02 18:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-02 19:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-02 20:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-02 21:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-02 22:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-02 23:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 00:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 01:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 02:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 03:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 04:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 05:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 06:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 07:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 08:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 09:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 10:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 11:00:00,20045.0,39005.0,13137.0,3219.0,1741.0,3042.0,24791.0,11494.0,3945.0,33375.0,6898.0,3316.0,4000.0,11771.0,7964.0,810.0,188553.0
2021-01-03 12:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 13:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 14:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 15:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 16:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 17:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 18:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 19:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 20:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 21:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 22:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-03 23:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 00:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 01:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 02:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 03:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 04:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 05:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 06:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 07:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 08:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 09:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 10:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 11:00:00,24063.0,57833.0,14616.0,3219.0,1837.0,3704.0,30085.0,11494.0,4962.0,48691.0,7248.0,4149.0,4343.0,12822.0,8933.0,810.0,238809.0
2021-01-04 12:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,7248.0,4149.0,4866.0,13366.0,9557.0,810.0,264952.0
2021-01-04 13:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,7248.0,4149.0,4866.0,13366.0,9557.0,810.0,264952.0
2021-01-04 14:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 15:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 16:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 17:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 18:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 19:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 20:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 21:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 22:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-04 23:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 00:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 01:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 02:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 03:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 04:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 05:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 06:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 07:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
2021-01-05 08:00:00,27454.0,66258.0,17758.0,3309.0,1903.0,4140.0,33405.0,11494.0,5394.0,53841.0,8282.0,4149.0,4866.0,13366.0,9557.0,810.0,265986.0
